,arrival,parking_entry,kiosk,department_entrance,department_exit,parking_exit,departure,visit_time,parking_entry_wait,kiosk_wait,department_entrance_wait,department_exit_wait,parking_exit_wait,departure_wait,parking_entry_wait_wgt,kiosk_wait_wgt,department_entrance_wait_wgt,department_exit_wait_wgt,parking_exit_wait_wgt,departure_wait_wgt,Rating,Date
1160,6:55:38,7:01:38,7:05:38,7:24:38,8:22:38,8:28:38,8:30:38,95,6,4,19,58,6,2,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-23
1161,22:17:30,22:22:30,22:27:30,22:55:30,23:55:30,0:00:30,0:02:30,105,5,5,28,60,5,2,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-24
1162,21:58:56,22:06:56,22:11:56,22:21:56,23:10:56,23:14:56,23:16:56,78,8,5,10,49,4,2,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-22
1163,19:53:22,20:01:22,20:12:22,20:36:22,21:03:22,21:08:22,21:17:22,84,8,11,24,27,5,9,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-22
1164,5:08:00,5:09:00,5:19:00,5:28:00,6:19:00,6:23:00,6:30:00,82,1,10,9,51,4,7,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-27
1165,5:29:34,5:33:34,5:39:34,5:59:34,6:38:34,6:44:34,6:51:34,82,4,6,20,39,6,7,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-27
1166,2:29:33,2:37:33,2:42:33,2:56:33,3:43:33,3:51:33,3:56:33,87,8,5,14,47,8,5,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-26
1167,8:36:07,8:41:07,8:46:07,9:12:07,9:58:07,10:14:07,10:18:07,102,5,5,26,46,16,4,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-23
1168,22:08:06,22:14:06,22:24:06,22:38:06,23:17:06,23:33:06,23:39:06,91,6,10,14,39,16,6,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-21
1169,22:10:08,22:12:08,22:19:08,22:49:08,23:34:08,23:43:08,23:46:08,96,2,7,30,45,9,3,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-23
1170,3:59:56,4:05:56,4:18:56,4:27:56,5:04:56,5:15:56,5:22:56,83,6,13,9,37,11,7,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-22
1171,9:57:10,10:05:10,10:10:10,10:25:10,11:22:10,11:31:10,11:40:10,103,8,5,15,57,9,9,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-20
1172,19:41:37,19:47:37,20:03:37,20:31:37,21:03:37,21:09:37,21:18:37,97,6,16,28,32,6,9,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-25
1173,7:36:19,7:40:19,7:49:19,8:14:19,9:10:19,9:25:19,9:30:19,114,4,9,25,56,15,5,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-23
1174,11:09:00,11:17:00,11:22:00,11:36:00,12:36:00,12:49:00,12:55:00,106,8,5,14,60,13,6,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-27
1175,13:24:26,13:27:26,13:37:26,13:43:26,14:30:26,14:35:26,14:43:26,79,3,10,6,47,5,8,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-20
1176,5:42:07,5:49:07,6:03:07,6:15:07,6:46:07,6:56:07,6:59:07,77,7,14,12,31,10,3,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-27
1177,13:44:45,13:52:45,14:06:45,14:39:45,15:20:45,15:30:45,15:36:45,112,8,14,33,41,10,6,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-26
1178,22:52:11,22:54:11,23:04:11,23:21:11,23:52:11,0:09:11,0:11:11,79,2,10,17,31,17,2,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-26
1179,2:10:18,2:15:18,2:29:18,3:02:18,3:41:18,3:53:18,3:56:18,106,5,14,33,39,12,3,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-18
1180,1:51:41,1:54:41,2:07:41,2:33:41,3:07:41,3:22:41,3:23:41,92,3,13,26,34,15,1,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-25
1181,23:59:52,0:07:52,0:15:52,0:27:52,1:12:52,1:23:52,1:24:52,85,8,8,12,45,11,1,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-19
1182,17:22:14,17:27:14,17:39:14,17:51:14,18:24:14,18:29:14,18:32:14,70,5,12,12,33,5,3,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-26
1183,18:12:15,18:19:15,18:32:15,18:50:15,19:18:15,19:31:15,19:40:15,88,7,13,18,28,13,9,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-21
1184,6:43:34,6:51:34,6:54:34,7:26:34,8:17:34,8:30:34,8:36:34,113,8,3,32,51,13,6,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-22
1185,1:30:49,1:37:49,1:49:49,2:16:49,2:59:49,3:09:49,3:17:49,107,7,12,27,43,10,8,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-26
1186,14:36:51,14:41:51,14:49:51,15:13:51,16:01:51,16:13:51,16:18:51,102,5,8,24,48,12,5,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-22
1187,13:05:11,13:09:11,13:23:11,13:34:11,14:32:11,14:43:11,14:51:11,106,4,14,11,58,11,8,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-24
1188,3:37:14,3:38:14,3:42:14,3:51:14,4:43:14,4:56:14,4:57:14,80,1,4,9,52,13,1,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-25
1189,7:25:00,7:29:00,7:36:00,7:43:00,8:10:00,8:15:00,8:21:00,56,4,7,7,27,5,6,0.088,0.265,0.324,0.206,0.088,0.029,3.0,2021-06-23
1190,21:53:04,21:55:04,22:03:04,22:15:04,22:51:04,22:56:04,23:00:04,67,2,8,12,36,5,4,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-26
1191,3:56:09,3:58:09,4:04:09,4:09:09,4:49:09,5:02:09,5:03:09,67,2,6,5,40,13,1,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-26
1192,19:13:21,19:20:21,19:26:21,19:39:21,20:36:21,20:43:21,20:47:21,94,7,6,13,57,7,4,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-18
1193,5:47:18,5:54:18,6:04:18,6:34:18,7:26:18,7:40:18,7:45:18,118,7,10,30,52,14,5,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-24
1194,14:18:24,14:23:24,14:29:24,14:59:24,15:28:24,15:31:24,15:37:24,79,5,6,30,29,3,6,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-25
1195,8:29:45,8:36:45,8:47:45,9:02:45,9:50:45,10:00:45,10:02:45,93,7,11,15,48,10,2,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-19
1196,0:06:26,0:11:26,0:23:26,0:57:26,1:39:26,1:49:26,1:54:26,108,5,12,34,42,10,5,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-21
1197,16:00:10,16:08:10,16:24:10,16:46:10,17:50:10,17:57:10,18:05:10,125,8,16,22,64,7,8,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-19
1198,1:29:32,1:35:32,1:52:32,2:12:32,3:12:32,3:18:32,3:22:32,113,6,17,20,60,6,4,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-21
1199,10:30:26,10:33:26,10:47:26,11:03:26,11:56:26,12:03:26,12:08:26,98,3,14,16,53,7,5,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-23
1200,21:51:25,21:57:25,22:09:25,22:30:25,23:21:25,23:27:25,23:33:25,102,6,12,21,51,6,6,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-25
1201,19:16:55,19:24:55,19:35:55,19:54:55,20:47:55,21:02:55,21:10:55,114,8,11,19,53,15,8,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-23
1202,10:21:56,10:28:56,10:44:56,10:50:56,11:37:56,11:53:56,12:00:56,99,7,16,6,47,16,7,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-18
1203,16:06:10,16:12:10,16:15:10,16:22:10,17:07:10,17:19:10,17:22:10,76,6,3,7,45,12,3,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-20
1204,3:04:24,3:11:24,3:21:24,3:27:24,4:14:24,4:29:24,4:37:24,93,7,10,6,47,15,8,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-21
1205,23:21:06,23:23:06,23:37:06,0:02:06,0:43:06,0:56:06,1:00:06,99,2,14,25,41,13,4,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-22
1206,4:47:06,4:52:06,4:58:06,5:26:06,6:15:06,6:31:06,6:40:06,113,5,6,28,49,16,9,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-21
1207,11:53:16,11:56:16,12:13:16,12:25:16,13:01:16,13:13:16,13:15:16,82,3,17,12,36,12,2,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-24
1208,4:31:59,4:32:59,4:38:59,5:06:59,5:32:59,5:36:59,5:39:59,68,1,6,28,26,4,3,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-18
1209,18:04:24,18:11:24,18:27:24,18:57:24,19:26:24,19:33:24,19:41:24,97,7,16,30,29,7,8,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-23
1210,12:05:20,12:09:20,12:17:20,12:48:20,13:25:20,13:33:20,13:34:20,89,4,8,31,37,8,1,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-24
1211,10:20:45,10:29:45,10:33:45,10:58:45,11:49:45,11:52:45,11:58:45,98,9,4,25,51,3,6,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-19
1212,5:58:49,6:01:49,6:07:49,6:27:49,7:25:49,7:34:49,7:38:49,100,3,6,20,58,9,4,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-18
1213,1:54:57,1:58:57,2:03:57,2:18:57,3:07:57,3:16:57,3:25:57,91,4,5,15,49,9,9,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-22
1214,11:17:57,11:19:57,11:36:57,11:56:57,12:50:57,13:04:57,13:10:57,113,2,17,20,54,14,6,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-24
1215,1:16:58,1:21:58,1:36:58,2:07:58,3:05:58,3:20:58,3:24:58,128,5,15,31,58,15,4,0.088,0.265,0.324,0.206,0.088,0.029,9.0,2021-06-20
1216,7:15:55,7:19:55,7:35:55,8:00:55,9:03:55,9:19:55,9:22:55,127,4,16,25,63,16,3,0.088,0.265,0.324,0.206,0.088,0.029,9.0,2021-06-23
1217,10:48:53,10:54:53,11:09:53,11:23:53,12:24:53,12:37:53,12:45:53,117,6,15,14,61,13,8,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-26
1218,1:51:23,1:57:23,2:03:23,2:26:23,3:20:23,3:29:23,3:34:23,103,6,6,23,54,9,5,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-19
1219,1:56:08,2:02:08,2:12:08,2:34:08,3:00:08,3:14:08,3:17:08,81,6,10,22,26,14,3,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-20
1220,0:43:50,0:50:50,0:54:50,1:07:50,2:05:50,2:15:50,2:16:50,93,7,4,13,58,10,1,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-19
1221,21:45:39,21:53:39,22:06:39,22:18:39,23:20:39,23:28:39,23:30:39,105,8,13,12,62,8,2,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-21
1222,12:50:10,12:54:10,13:02:10,13:17:10,14:09:10,14:15:10,14:22:10,92,4,8,15,52,6,7,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-25
1223,8:05:34,8:10:34,8:17:34,8:23:34,8:49:34,9:00:34,9:05:34,60,5,7,6,26,11,5,0.088,0.265,0.324,0.206,0.088,0.029,3.0,2021-06-25
1224,12:36:11,12:40:11,12:56:11,13:18:11,13:53:11,13:59:11,14:01:11,85,4,16,22,35,6,2,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-20
1225,0:25:30,0:28:30,0:37:30,1:05:30,1:36:30,1:46:30,1:51:30,86,3,9,28,31,10,5,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-27
1226,3:16:42,3:21:42,3:26:42,3:42:42,4:19:42,4:35:42,4:38:42,82,5,5,16,37,16,3,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-25
1227,3:18:14,3:20:14,3:37:14,4:07:14,4:35:14,4:42:14,4:46:14,88,2,17,30,28,7,4,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-23
1228,2:36:55,2:39:55,2:43:55,2:57:55,3:56:55,4:08:55,4:14:55,98,3,4,14,59,12,6,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-19
1229,3:59:18,4:00:18,4:10:18,4:30:18,5:14:18,5:25:18,5:29:18,90,1,10,20,44,11,4,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-21
1230,18:04:11,18:07:11,18:13:11,18:42:11,19:40:11,19:47:11,19:55:11,111,3,6,29,58,7,8,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-26
1231,12:24:08,12:27:08,12:34:08,13:08:08,13:49:08,14:03:08,14:08:08,104,3,7,34,41,14,5,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-19
1232,6:44:26,6:48:26,7:05:26,7:29:26,8:19:26,8:30:26,8:34:26,110,4,17,24,50,11,4,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-27
1233,13:24:39,13:25:39,13:33:39,14:06:39,14:56:39,14:59:39,15:06:39,102,1,8,33,50,3,7,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-23
1234,21:38:25,21:42:25,21:59:25,22:26:25,23:22:25,23:31:25,23:39:25,121,4,17,27,56,9,8,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-23
1235,14:47:03,14:52:03,15:05:03,15:20:03,16:14:03,16:28:03,16:32:03,105,5,13,15,54,14,4,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-24
1236,15:04:13,15:08:13,15:19:13,15:35:13,16:31:13,16:45:13,16:54:13,110,4,11,16,56,14,9,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-21
1237,23:41:36,23:48:36,23:53:36,0:17:36,0:49:36,1:05:36,1:11:36,90,7,5,24,32,16,6,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-24
1238,4:22:51,4:27:51,4:38:51,4:56:51,5:45:51,5:59:51,6:04:51,102,5,11,18,49,14,5,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-22
1239,15:53:35,15:57:35,16:05:35,16:18:35,17:04:35,17:14:35,17:16:35,83,4,8,13,46,10,2,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-25
1240,21:58:57,22:02:57,22:18:57,22:44:57,23:43:57,23:53:57,23:55:57,117,4,16,26,59,10,2,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-21
1241,18:36:07,18:44:07,18:51:07,19:18:07,20:03:07,20:14:07,20:17:07,101,8,7,27,45,11,3,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-23
1242,13:44:03,13:48:03,13:56:03,14:06:03,14:47:03,14:54:03,15:02:03,78,4,8,10,41,7,8,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-24
1243,22:14:27,22:17:27,22:25:27,22:42:27,23:39:27,23:42:27,23:47:27,93,3,8,17,57,3,5,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-22
1244,10:19:10,10:25:10,10:37:10,10:49:10,11:43:10,11:52:10,11:54:10,95,6,12,12,54,9,2,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-18
1245,9:36:01,9:39:01,9:50:01,9:55:01,10:37:01,10:45:01,10:50:01,74,3,11,5,42,8,5,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-18
1246,15:32:39,15:40:39,15:47:39,16:17:39,17:08:39,17:18:39,17:26:39,114,8,7,30,51,10,8,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-25
1247,17:02:08,17:09:08,17:20:08,17:49:08,18:45:08,18:49:08,18:54:08,112,7,11,29,56,4,5,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-21
1248,6:17:08,6:18:08,6:23:08,6:37:08,7:26:08,7:33:08,7:37:08,80,1,5,14,49,7,4,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-18
1249,10:48:17,10:55:17,11:07:17,11:27:17,12:25:17,12:32:17,12:35:17,107,7,12,20,58,7,3,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-27
1250,21:04:28,21:07:28,21:14:28,21:19:28,22:23:28,22:33:28,22:35:28,91,3,7,5,64,10,2,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-23
1251,22:40:11,22:47:11,23:03:11,23:09:11,23:40:11,23:51:11,23:56:11,76,7,16,6,31,11,5,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-25
1252,0:07:11,0:14:11,0:24:11,0:57:11,1:58:11,2:03:11,2:05:11,118,7,10,33,61,5,2,0.088,0.265,0.324,0.206,0.088,0.029,9.0,2021-06-25
1253,3:53:57,3:58:57,4:12:57,4:36:57,5:26:57,5:35:57,5:42:57,109,5,14,24,50,9,7,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-19
1254,8:42:43,8:45:43,8:51:43,9:07:43,9:36:43,9:41:43,9:45:43,63,3,6,16,29,5,4,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-18
1255,16:14:14,16:20:14,16:25:14,16:36:14,17:07:14,17:13:14,17:21:14,67,6,5,11,31,6,8,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-20
1256,18:26:23,18:31:23,18:38:23,19:11:23,19:56:23,20:11:23,20:18:23,112,5,7,33,45,15,7,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-20
1257,14:13:01,14:21:01,14:28:01,14:43:01,15:42:01,15:53:01,15:56:01,103,8,7,15,59,11,3,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-27
1258,6:06:37,6:08:37,6:14:37,6:19:37,6:52:37,7:01:37,7:05:37,59,2,6,5,33,9,4,0.088,0.265,0.324,0.206,0.088,0.029,3.0,2021-06-22
1259,10:11:29,10:17:29,10:31:29,10:48:29,11:40:29,11:51:29,11:59:29,108,6,14,17,52,11,8,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-25
1260,22:55:59,23:03:59,23:08:59,23:23:59,0:07:59,0:21:59,0:26:59,91,8,5,15,44,14,5,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-25
1261,23:10:50,23:11:50,23:26:50,23:40:50,0:21:50,0:25:50,0:30:50,80,1,15,14,41,4,5,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-19
1262,17:50:27,17:53:27,18:09:27,18:14:27,19:07:27,19:18:27,19:23:27,93,3,16,5,53,11,5,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-22
1263,4:39:22,4:47:22,4:55:22,5:11:22,6:03:22,6:14:22,6:23:22,104,8,8,16,52,11,9,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-18
1264,20:27:15,20:31:15,20:41:15,21:14:15,21:58:15,22:03:15,22:06:15,99,4,10,33,44,5,3,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-18
1265,6:47:25,6:55:25,7:04:25,7:19:25,8:08:25,8:20:25,8:25:25,98,8,9,15,49,12,5,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-21
1266,10:08:01,10:09:01,10:16:01,10:27:01,11:18:01,11:27:01,11:32:01,84,1,7,11,51,9,5,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-24
1267,17:49:02,17:56:02,18:00:02,18:25:02,19:26:02,19:38:02,19:41:02,112,7,4,25,61,12,3,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-20
1268,8:23:47,8:27:47,8:34:47,8:53:47,9:42:47,9:56:47,10:04:47,101,4,7,19,49,14,8,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-18
1269,5:46:41,5:53:41,6:02:41,6:32:41,7:10:41,7:19:41,7:24:41,98,7,9,30,38,9,5,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-22
1270,13:07:28,13:12:28,13:29:28,13:49:28,14:25:28,14:32:28,14:38:28,91,5,17,20,36,7,6,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-24
1271,0:33:58,0:37:58,0:45:58,1:10:58,1:37:58,1:47:58,1:51:58,78,4,8,25,27,10,4,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-26
1272,10:41:31,10:45:31,10:54:31,11:05:31,11:34:31,11:48:31,11:50:31,69,4,9,11,29,14,2,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-23
1273,16:46:36,16:52:36,17:07:36,17:33:36,18:24:36,18:36:36,18:39:36,113,6,15,26,51,12,3,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-24
1274,19:29:26,19:35:26,19:41:26,20:08:26,20:57:26,21:07:26,21:10:26,101,6,6,27,49,10,3,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-18
1275,23:42:00,23:47:00,23:52:00,0:24:00,1:18:00,1:30:00,1:34:00,112,5,5,32,54,12,4,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-19
1276,1:41:15,1:46:15,1:51:15,2:02:15,2:35:15,2:47:15,2:56:15,75,5,5,11,33,12,9,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-26
1277,13:08:55,13:13:55,13:17:55,13:31:55,13:57:55,14:06:55,14:10:55,62,5,4,14,26,9,4,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-24
1278,5:09:33,5:13:33,5:24:33,5:46:33,6:13:33,6:22:33,6:25:33,76,4,11,22,27,9,3,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-19
1279,22:18:07,22:27:07,22:37:07,22:52:07,23:39:07,23:42:07,23:48:07,90,9,10,15,47,3,6,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-26
1280,16:16:40,16:23:40,16:35:40,16:48:40,17:19:40,17:23:40,17:30:40,74,7,12,13,31,4,7,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-25
1281,14:00:00,14:08:00,14:23:00,14:55:00,15:50:00,16:01:00,16:09:00,129,8,15,32,55,11,8,0.088,0.265,0.324,0.206,0.088,0.029,9.0,2021-06-20
1282,0:15:16,0:23:16,0:36:16,0:53:16,1:38:16,1:51:16,1:54:16,99,8,13,17,45,13,3,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-26
1283,7:12:00,7:15:00,7:21:00,7:35:00,8:39:00,8:52:00,8:57:00,105,3,6,14,64,13,5,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-26
1284,13:36:15,13:39:15,13:54:15,14:12:15,15:11:15,15:23:15,15:29:15,113,3,15,18,59,12,6,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-27
1285,9:46:33,9:53:33,9:58:33,10:05:33,10:50:33,10:54:33,10:59:33,73,7,5,7,45,4,5,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-24
1286,15:10:43,15:13:43,15:28:43,16:03:43,17:07:43,17:16:43,17:21:43,131,3,15,35,64,9,5,0.088,0.265,0.324,0.206,0.088,0.029,9.0,2021-06-23
1287,6:48:14,6:53:14,7:08:14,7:37:14,8:24:14,8:37:14,8:44:14,116,5,15,29,47,13,7,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-27
1288,8:09:51,8:16:51,8:31:51,8:45:51,9:36:51,9:42:51,9:48:51,99,7,15,14,51,6,6,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-19
1289,23:03:22,23:10:22,23:16:22,23:50:22,0:51:22,1:05:22,1:08:22,125,7,6,34,61,14,3,0.088,0.265,0.324,0.206,0.088,0.029,9.0,2021-06-23
1290,21:40:34,21:43:34,21:48:34,22:12:34,22:58:34,23:07:34,23:13:34,93,3,5,24,46,9,6,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-27
1291,21:49:58,21:56:58,22:09:58,22:38:58,23:09:58,23:16:58,23:19:58,90,7,13,29,31,7,3,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-18
1292,7:57:43,8:05:43,8:18:43,8:37:43,9:17:43,9:26:43,9:29:43,92,8,13,19,40,9,3,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-23
1293,12:14:07,12:18:07,12:30:07,13:01:07,13:33:07,13:40:07,13:47:07,93,4,12,31,32,7,7,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-20
1294,8:25:47,8:28:47,8:36:47,8:53:47,9:46:47,9:59:47,10:08:47,103,3,8,17,53,13,9,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-24
1295,20:40:30,20:48:30,21:03:30,21:18:30,22:09:30,22:13:30,22:17:30,97,8,15,15,51,4,4,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-24
1296,0:48:23,0:52:23,1:06:23,1:30:23,2:05:23,2:22:23,2:24:23,96,4,14,24,35,17,2,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-26
1297,20:02:15,20:05:15,20:14:15,20:38:15,21:23:15,21:26:15,21:32:15,90,3,9,24,45,3,6,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-18
1298,6:01:54,6:08:54,6:18:54,6:39:54,7:28:54,7:44:54,7:50:54,109,7,10,21,49,16,6,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-19
1299,23:32:07,23:39:07,23:44:07,23:56:07,0:34:07,0:40:07,0:46:07,74,7,5,12,38,6,6,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-21
1300,4:40:10,4:42:10,4:50:10,5:05:10,5:52:10,5:55:10,6:00:10,80,2,8,15,47,3,5,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-24
1301,19:46:10,19:52:10,19:58:10,20:19:10,21:08:10,21:18:10,21:19:10,93,6,6,21,49,10,1,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-25
1302,14:46:00,14:51:00,15:06:00,15:32:00,16:29:00,16:44:00,16:45:00,119,5,15,26,57,15,1,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-18
1303,5:41:12,5:46:12,5:55:12,6:22:12,7:00:12,7:04:12,7:11:12,90,5,9,27,38,4,7,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-25
1304,23:56:28,23:58:28,0:14:28,0:28:28,1:03:28,1:16:28,1:19:28,83,2,16,14,35,13,3,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-27
1305,23:13:03,23:16:03,23:28:03,23:53:03,0:43:03,0:56:03,0:57:03,104,3,12,25,50,13,1,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-22
1306,22:53:47,23:01:47,23:08:47,23:26:47,23:53:47,23:57:47,0:04:47,71,8,7,18,27,4,7,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-25
